ID_EQ_ESP;NOME;NOME_POPULAR;TIPO;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;REF_LOGRADOURO;GEOMETRIA;GESTOR_EQUIP_ESPORT;STATUS
1723;ACADEMIA DA PRAÇA DESEMBARGADOR AYRTON MAIA;;ACADEMIA A CÉU ABERTO;PRACA;DESEMBARGADOR AYRTON MAIA;;;CIDADE JARDIM;ESQUINA AVENIDAS DO CONTORNO E PRUDENTE DE MORAIS;POINT (610203.76 7795280.18);SMEL;ATIVO
1668;ACADEMIA DA PRAÇA ELLEN GOULD WHITE;ACADEMIA DA PRAÇA CONJUNTO ESPARTA;ACADEMIA A CÉU ABERTO;PRACA;ELLEN GOULD WHITE;;;SOLAR DO BARREIRO;ESQUINA AVENIDA WARLEY APARECIDO MARTINS;POINT (603044.89 7786778.44);SMEL;ATIVO
1534;ACADEMIA DA PRAÇA BERNARDO DA VEIGA;;ACADEMIA A CÉU ABERTO;PRACA;BERNARDO DA VEIGA;;;NOVA CACHOEIRINHA;ESQUINA RUA TEIXEIRAS;POINT (609059.20 7801085.12);SMEL;ATIVO
1313;QUADRA DA PRAÇA BERNARDO DA VEIGA;;QUADRA DE FUTSAL;PRACA;BERNARDO DA VEIGA;;;NOVA CACHOEIRINHA;ESQUINA RUA TEIXEIRAS;POINT (609038.96 7801062.17);SMEL;ATIVO
1449;ACADEMIA DA PRAÇA ABADIA;;ACADEMIA A CÉU ABERTO;PRACA;ABADIA;;;ESPLANADA;ESQUINA RUA MARIANO DE ABREU;POINT (614922.67 7798484.09);SMEL;ATIVO
1493;ACADEMIA DA PRAÇA SÃO FRANCISCO DE CHAGAS;;ACADEMIA A CÉU ABERTO;PRACA;SAO FRANCISCO DE CHAGAS;;;CARLOS PRATES;ESQUINA RUAS ESPINOSA E PADRE EUSTÁQUIO;POINT (608842.87 7797882.90);SMEL;ATIVO
1506;ACADEMIA DA PRAÇA IGREJA NOSSA SENHORA DA APARECIDA;ACADEMIA DA PRAÇA KENNEDY;ACADEMIA A CÉU ABERTO;PRACA;PRESIDENTE KENNEDY;;;CALIFÓRNIA;ESQUINA RUAS AFONSO PENA JÚNIOR E PAULO NUNES VIEIRA;POINT (603296.92 7796195.44);SMEL;ATIVO
1436;ACADEMIA DA PRAÇA DO SAMBA;;ACADEMIA A CÉU ABERTO;PRACA;DO SAMBA;;;SÃO PAULO;ENTRE RUAS MARIA PIETRA MACHADO E PADRE JOSÉ ALVES;POINT (612466.98 7802847.55);SMEL;ATIVO
1672;ACADEMIA DA PRAÇA DA FÉ;;ACADEMIA A CÉU ABERTO;PRACA;DA FE;;;ARAGUAIA;ENTRE RUAS AURELIANO ARAÚJO E CAIAPONIA;POINT (605431.08 7789685.69);SMEL;ATIVO
1825;CAMPO DO ARAGUAIA;CAMPO DA PRAÇA DA FÉ;CAMPO DE FUTEBOL SOCIETY;PRACA;DA FE;;;ARAGUAIA;ENTRE RUAS AURELIANO ARAÚJO E CAIAPONIA;POINT (605444.05 7789692.30);SMEL;ATIVO
1582;ACADEMIA DA RUA VEREDAS TROPICAL;;ACADEMIA A CÉU ABERTO;RUA;VEREDAS TROPICAL;;;JAQUELINE;ESQUINA RUA DAS COLEIRAS;POINT (611766.90 7810357.48);SMEL;ATIVO
2421;CAMPO DO ÁGUAS CLARAS;;CAMPO DE FUTEBOL SOCIETY;RUA;JOAO BOSCO DO CARMO;;;ÁGUAS CLARAS;ESQUINA COM RUA PASTOR JOSE BATISTA;POINT (602277.95 7787062.77);SMEL;ATIVO
1643;ACADEMIA DA RUA GENTIL PORTUGAL DO BRASIL;;ACADEMIA A CÉU ABERTO;RUA;GENTIL PORTUGAL DO BRASIL;;;CAMARGOS;ESQUINA AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;POINT (602433.29 7795510.53);SMEL;ATIVO
1655;ACADEMIA DA AVENIDA PROTÁSIO DE OLIVEIRA PENNA;;ACADEMIA A CÉU ABERTO;AVENIDA;PROTASIO DE OLIVEIRA PENNA;;;BURITIS;ESQUINA RUA MARCO AURÉLIO DE MIRANDA;POINT (608237.75 7790740.92);SMEL;ATIVO
1645;ACADEMIA DA RUA SERENO;ACADEMIA DA PRAÇA DO SERENO;ACADEMIA A CÉU ABERTO;RUA;SERENO;;;SÃO JORGE III;ESQUINA RUA ERASIO EVANGELISTA;POINT (608595.22 7794361.80);SMEL;ATIVO
1545;ACADEMIA DA PRAÇA TIO MÁRIO;;ACADEMIA A CÉU ABERTO;PRACA;TIO MARIO;;;SÃO GONÇALO;ESQUINA RUAS DOUTOR BENEDITO XAVIER E FRANCISCO PEREZ MOREIRA;POINT (612935.63 7804865.54);SMEL;ATIVO
2751;QUADRA DA PRAÇA TIO MARIO;;QUADRA RECREATIVA;PRACA;TIO MARIO;;;SÃO GONÇALO;ENTRE RUAS FRANCISCO PEREZ MOREIRA E RUBENS DE SOUZA PIMENTEL;POINT (612940.80 7804879.30);SMEL;ATIVO
1577;ACADEMIA DA RUA CAMPO VERDE;;ACADEMIA A CÉU ABERTO;RUA;CAMPO VERDE;;;JULIANA;ESQUINA RUA DA PEROBA;POINT (610567.90 7808316.33);SMEL;ATIVO
1761;ACADEMIA DA AVENIDA BEIRA LINHA;;ACADEMIA A CÉU ABERTO;AVENIDA;BEIRA LINHA;;;;INÍCIO DA AVENIDA;POINT (601308.0 7786175.0);SMEL;ATIVO
1596;ACADEMIA DA RUA AMÉLIA CLEMENTE ROCHA;;ACADEMIA A CÉU ABERTO;RUA;AMELIA CLEMENTE ROCHA;;;TUPI B;ESQUINA RUA FLOR DE MAMÃO;POINT (613640.20 7807228.24);SMEL;ATIVO
1751;ACADEMIA DA PRAÇA MARIA DAS GRAÇAS SOUZA;;ACADEMIA A CÉU ABERTO;PRACA;MARIA DAS GRACAS DE SOUZA;;;NOVO SÃO LUCAS;ENTRE RUAS ALBERTO BRESSANE E PEDRO JOSÉ MOREIRA;POINT (613795.0 7795949.0);SMEL;ATIVO
1692;ACADEMIA DO CONJUNTO ESPERANÇA;;ACADEMIA A CÉU ABERTO;RUA;ATLANTA;;;ESPERANÇA;ESQUINA TRAVESSA UM MIL DUZENTOS E TRINTA E SEIS;POINT (605879.39 7788973.00);SMEL;ATIVO
1696;ACADEMIA DA MADRE GERTRUDES;;ACADEMIA A CÉU ABERTO;RUA;ATLANTA;;;VILA CEMIG;ESQUINA COM RUA MADRE GERTRUDES;POINT (605540.0 7788869.0);SMEL;ATIVO
1424;ACADEMIA DA PRAÇA TRÊS MARIAS;;ACADEMIA A CÉU ABERTO;PRACA;TRES MARIAS;;;TRÊS MARIAS;ESQUINA RUAS MORRO DAS PEDRAS E NELMA CRISTINA;POINT (615191.05 7804162.24);SMEL;ATIVO
1680;ACADEMIA DA PRAÇA SÃO BENTO;;ACADEMIA A CÉU ABERTO;PRACA;SAO BENTO;;;JATOBÁ;ESQUINA RUAS LINS E TUCURUVI;POINT (599094.34 7788921.65);SMEL;ATIVO
2686;QUADRA DO CRAS SANTA RITA DE CÁSSIA;;QUADRA POLIESPORTIVA;RUA;SAO TOMAZ DE AQUINO;;;SANTA RITA DE CÁSSIA;ESQUINA RUA SAO TOMAZ DE AQUINO COM RUA UNIAO;POINT (610759.78 7793308.45);SMASAC;ATIVO
1396;ACADEMIA DA PRAÇA DOS AGRICULTORES;;ACADEMIA A CÉU ABERTO;PRACA;DOS AGRICULTORES;;;ALÍPIO DE MELO;ENTRE AVENIDA DOS ENGENHEIROS E RUA DOS MÉDICOS;POINT (604146.45 7800754.98);SMEL;ATIVO
1454;ACADEMIA DA PRAÇA EROTIDES DA SILVA;;ACADEMIA A CÉU ABERTO;PRACA;EROTIDES DA SILVA;;;SAUDADE;ESQUINA RUAS SENHOR SIMEONE E DEMÉTRIO RIBEIRO;POINT (615798.16 7797208.48);SMEL;ATIVO
1405;ACADEMIA DA PRAÇA CULTURA RACIONAL;;ACADEMIA A CÉU ABERTO;PRACA;CULTURA RACIONAL;;;SÃO JOÃO BATISTA;ESQUINA RUAS ERICO VERISSIMO E SANTO ANTONIO DE LISBOA;POINT (608086.24 7808497.69);SMEL;ATIVO
1626;ACADEMIA DA RUA ENGENHO DA PAZ;;ACADEMIA A CÉU ABERTO;RUA;ENGENHO DA PAZ;;;ENGENHO NOGUEIRA;ESQUINA RUA ENGENHO DA NOITE;POINT (606412.41 7800138.75);SMEL;ATIVO
2852;QUADRA DA VILA ANTENA;;QUADRA RECREATIVA;RUA;PRINCIPAL;;;VILA ANTENA;Esquina Rua Principal com Beco das Antenas;POINT (608579.67 7793859.20);SMEL;ATIVO
1487;ACADEMIA DA RUA CORONEL ASCENDINO COSTA;;ACADEMIA A CÉU ABERTO;RUA;CORONEL ASCENDINO COSTA;;;APARECIDA SÉTIMA SEÇÃO;INÍCIO DA RUA;POINT (608266.10 7800329.51);SMEL;ATIVO
3134;CAMPO DO JONAS VEIGA II;;CAMPO DE FUTEBOL SOCIETY;RUA;MAGNESIO;;;JONAS VEIGA;ESQUINA RUA MAGNESIO COM RUA DEMERGINA MARIA DE JESUS;POINT (616102.95 7797232.56);CONCESSÃO VÁRZEA VIVA;ATIVO
2284;QUADRA DA PRAÇA DA PIEDADE;;QUADRA RECREATIVA;RUA;MANOEL LUCIO DA SILVA;;;BONSUCESSO;ESQUINA RUA ANTONIO PRAÇA PIEDADE3;POINT (605668.96 7789754.61);SMEL;ATIVO
2285;ACADEMIA DA PRAÇA DA PIEDADE;;ACADEMIA A CÉU ABERTO;RUA;MANOEL LUCIO DA SILVA;;;BONSUCESSO;;POINT (605683.81 7789763.05);SMEL;ATIVO
1638;ACADEMIA DA RUA CHAFARIS;ACADEMIA DA PRAÇA CHAFARIS;ACADEMIA A CÉU ABERTO;RUA;CHAFARIZ;;;;ESQUINA BECO REGINA;POINT (607304.97 7793689.37);SMEL;ATIVO
2102;QUADRA DA PRAÇA CHAFARIS;;QUADRA RECREATIVA;RUA;CHAFARIZ;;;;ESQUINA BECO REGINA;POINT (607318.13 7793694.53);SMEL;ATIVO
1467;ACADEMIA DA RUA SÃO VICENTE;;ACADEMIA A CÉU ABERTO;RUA;SAO VICENTE;;;GRANJA DE FREITAS;PRÓXIMO AO CENTRO DE SAÚDE GRANJA DE FREITAS;POINT (616667.88 7798251.97);SMEL;ATIVO
2427;CAMPO DO NOVA GAMELEIRA;;CAMPO DE FUTEBOL SOCIETY;RUA;EDUARDO HENRIQUE MENDES;;;NOVA GAMELEIRA;ESQUINA COM RUA SETE;POINT (605870.31 7794457.80);SMEL;ATIVO
1383;ACADEMIA DA RUA ENGENHO DO OURO;;ACADEMIA A CÉU ABERTO;RUA;ENGENHO DO OURO;;;ENGENHO NOGUEIRA;ESQUINA RUA ENGENHO DO BRONZE;POINT (606438.52 7800299.80);SMEL;ATIVO
1726;ACADEMIA DA RUA MARTE;ACADEMIA DA PRAÇA ADÉLIA MENEZES NAVES;ACADEMIA A CÉU ABERTO;RUA;MARTE;;;SANTA LÚCIA;ESQUINA RUA COSMOS;POINT (610066.33 7791381.23);SMEL;ATIVO
1427;ACADEMIA DA PRAÇA SANTO INÁCIO;;ACADEMIA A CÉU ABERTO;PRACA;SANTO INACIO;;;PIRAJÁ;ENTRE RUAS RITA E SANTO INÁCIO;POINT (613577.84 7802877.10);SMEL;ATIVO
1688;ACADEMIA DA PRAÇA DA ECOLOGIA;;ACADEMIA A CÉU ABERTO;PRACA;DA ECOLOGIA;;;VALE DO JATOBÁ;ENTRE AVENIDA DJALMA VIEIRA CRISTO E RUA ROSA NAMEN LOPES;POINT (600397.37 7787329.72);SMEL;ATIVO
2562;ACADEMIA DA PRAÇA ITAPIRA;;ACADEMIA A CÉU ABERTO;PRACA;ITAPIRA;;;SÃO GERALDO;RUA MORRINHOS ESQUINA COM RUA SOUZA AGUIAR;POINT (616198.26 7798830.96);SMEL;ATIVO
1494;ACADEMIA DA PRAÇA CHUÍ;;ACADEMIA A CÉU ABERTO;PRACA;CHUI;;;JOÃO PINHEIRO;ESQUINA RUA MARQUÊS DE LAVRADIO;POINT (604497.16 7796286.11);SMEL;ATIVO
1588;ACADEMIA DA PRAÇA DAS ANDORINHAS;;ACADEMIA A CÉU ABERTO;PRACA;DAS ANDORINHAS;;;VILA CLÓRIS;ESQUINA RUA DOS PERIQUITOS;POINT (610326.69 7807447.87);SMEL;ATIVO
1719;ACADEMIA DA PRAÇA JOSÉ DE MAGALHÃES;;ACADEMIA A CÉU ABERTO;PRACA;JOSE DE MAGALHAES;;;BOA VISTA;ESQUINA RUAS CARVALHO DE AGUIAR E MARIA FRANCISCA;POINT (614438.60 7799762.80);SMEL;ATIVO
1446;ACADEMIA DA PRAÇA SANTA RITA;;ACADEMIA A CÉU ABERTO;PRACA;SANTA RITA;;;ESPLANADA;ESQUINA RUA SETE DE ABRIL;POINT (614391.13 7798461.88);SMEL;ATIVO
1370;ACADEMIA DA PRAÇA JOÃO VIANNA;;ACADEMIA A CÉU ABERTO;PRACA;JOAO VIANNA;;;RIO BRANCO;ENTRE RUAS CLELIA E MARIA SÍLVIA;POINT (606786.58 7808005.70);SMEL;ATIVO
2766;QUADRA DA PRAÇA JOÃO VIANNA;;QUADRA RECREATIVA;PRACA;JOAO VIANNA;;;RIO BRANCO;ENTRE RUAS CLELIA E MARIA SÍLVIA;POINT (606817.62 7808005.75);SMEL;ATIVO
1369;ACADEMIA DA PRAÇA AMINTAS DE BARROS;;ACADEMIA A CÉU ABERTO;PRACA;AMINTAS DE BARROS;;;VENDA NOVA;ENTRE RUAS LOURDES PAULA CORDEIRO E PADRE PEDRO PINTO;POINT (608905.55 7808695.82);SMEL;ATIVO
1745;ACADEMIA DA RUA LAMIM;ACADEMIA DA PRAÇA SANTA ALBERTINA;ACADEMIA A CÉU ABERTO;RUA;LAMIM;;;CASA BRANCA;ESQUINA RUA BARREIRO;POINT (616507.15 7799088.39);SMEL;ATIVO
1933;CAMPO DO PALMEIRENSE FUTEBOL CLUBE;;CAMPO DE FUTEBOL;RUA;GUACIRA;;;CALIFÓRNIA;FINAL DA RUA;POINT (603101.37 7798048.35);SLU;ATIVO
3113;ACADEMIA DA RUA ITAITUBA;;ACADEMIA A CÉU ABERTO;RUA;ITAITUBA;;;SÃO GERALDO;ESQUINA RUA ITAITUBA COM RUA SOUZA AGUIAR;POINT (614663.66 7799217.97);SMEL;ATIVO
1539;ACADEMIA DO PARQUE 1º DE MAIO;;ACADEMIA A CÉU ABERTO;RUA;MARIA ORTIZ;;;MINASLÂNDIA;ESQUINA RUA MARCO POLO;POINT (612066.93 7804223.51);FPMZB-SMMA;ATIVO
1579;ACADEMIA DA PRAÇA CAPELA NOVA;;ACADEMIA A CÉU ABERTO;PRACA;CAPELA NOVA;;;MINAS BRASIL;ESQUINA RUA PROFESSOR MAMEDE;POINT (605523.11 7797483.90);SMEL;ATIVO
1439;ACADEMIA DA RUA ELIAS MICHEL FARAH;;ACADEMIA A CÉU ABERTO;PRACA;DOIS MIL CENTO E SESSENTA E OITO;;;GOIÂNIA;ESQUINA RUAS ELIAS MICHEL FARAH E JOÃO LIMA MITRE;POINT (614963.0 7803866.0);SMEL;ATIVO
1583;ACADEMIA DA PRAÇA TEJO;;ACADEMIA A CÉU ABERTO;PRACA;TEJO;;;PADRE EUSTÁQUIO;ESQUINA RUA CAMILO DE BRITO;POINT (605955.05 7797919.12);SMEL;ATIVO
1669;ACADEMIA DA PRAÇA MARABU;;ACADEMIA A CÉU ABERTO;PRACA;MARABU;;;FLÁVIO MARQUES LISBOA;ESQUINA RUA DOCEMASTE;POINT (604580.01 7788611.54);SMEL;ATIVO
1742;ACADEMIA DA PRAÇA GUARACI;;ACADEMIA A CÉU ABERTO;PRACA;GUARACI;;;SÃO GERALDO;ESQUINA RUAS JANAITIBA E SILVA ALVARENGA;POINT (615436.31 7798973.87);SMEL;ATIVO
1373;ACADEMIA DO JARDIM LEBLON;;ACADEMIA A CÉU ABERTO;RUA;VISCONDE DE ITABORAI;;;JARDIM LEBLON;ESQUINA RUA INGLATERRA;POINT (606078.74 7807139.90);SMEL;ATIVO
1398;ACADEMIA DA RUA DOS XAVANTES;ACADEMIA DA PRAÇA ECONOMISTA;ACADEMIA A CÉU ABERTO;RUA;DOS XAVANTES;;;SANTA MÔNICA;ESQUINA RUA DOS ASTECAS;POINT (606829.40 7807401.74);SMEL;ATIVO
2749;QUADRA DA RUA VAQUEIRO DE BÚFALO;;QUADRA RECREATIVA;RUA;VAQUEIRO DE BUFALO;;;MARIQUINHAS;RUA VAQUEIRO DE BUFALO ESQUINA COM RUA SERRO AZUL;POINT (610925.51 7808752.32);SMEL;ATIVO
1572;ACADEMIA DA RUA CASSIOLÂNDIA;;ACADEMIA A CÉU ABERTO;RUA;CASSIOLANDIA;;;MARIQUINHAS;ESQUINA RUA VAQUEIRO DE BÚFALO;POINT (610961.0 7808804.0);SMEL;ATIVO
1472;ACADEMIA DA RUA LUIZ BRANDÃO;;ACADEMIA A CÉU ABERTO;RUA;LUIZ BRANDAO;;;PARAÍSO;ESQUINA RUA JOAQUIM ZENIR LEITE;POINT (614851.67 7796720.11);SMEL;ATIVO
1525;ACADEMIA DA RUA PARANAÍBA;;ACADEMIA A CÉU ABERTO;RUA;PARANAIBA;;;APARECIDA;ESQUINA VIADUTO MOÇAMBIQUE;POINT (609814.66 7799975.73);SMEL;ATIVO
1416;ACADEMIA DO CAMPO DO SAGA;;ACADEMIA A CÉU ABERTO;RUA;CIRCULAR;;;SÃO GABRIEL;ESQUINA RUA POTENGI;POINT (613799.92 7804182.69);SMEL;ATIVO
3072;CAMPO DO PARQUE ECOLÓGICO MARIA DO SOCORRO MOREIRA;;CAMPO DE FUTEBOL;RUA;OCIDENTE;;;PADRE EUSTÁQUIO;ANTIGO AEROPORTO CARLOS PRATES;POINT (606008.61 7798477.96);FPMZB-SMMA;ATIVO
3092;QUADRA DO PARQUE ECOLÓGICO MARIA DO SOCORRO MOREIRA 1;;QUADRA DE FUTSAL;RUA;OCIDENTE;;;PADRE EUSTÁQUIO;ANTIGO AEROPORTO CARLOS PRATES;POINT (605959.52 7798496.58);FPMZB-SMMA;ATIVO
3093;QUADRA DO PARQUE ECOLÓGICO MARIA DO SOCORRO MOREIRA 2;;QUADRA DE PETECA;RUA;OCIDENTE;;;PADRE EUSTÁQUIO;ANTIGO AEROPORTO CARLOS PRATES;POINT (605959.52 7798474.61);FPMZB-SMMA;ATIVO
3094;PISTA DE SKATE DO PARQUE ECOLÓGICO MARIA DO SOCORRO MOREIRA;;PISTA DE SKATE;RUA;OCIDENTE;;;PADRE EUSTÁQUIO;ANTIGO AEROPORTO CARLOS PRATES;POINT (606188.73 7798196.04);FPMZB-SMMA;ATIVO
3095;QUADRA DO PARQUE ECOLÓGICO MARIA DO SOCORRO MOREIRA 3;;QUADRA POLIESPORTIVA;RUA;OCIDENTE;;;PADRE EUSTÁQUIO;ANTIGO AEROPORTO CARLOS PRATES;POINT (606159.99 7798200.60);FPMZB-SMMA;ATIVO
3096;QUADRA DO PARQUE ECOLÓGICO MARIA DO SOCORRO MOREIRA 4;;QUADRA DE BASQUETE 3x3;RUA;OCIDENTE;;;PADRE EUSTÁQUIO;ANTIGO AEROPORTO CARLOS PRATES;POINT (606144.95 7798198.07);FPMZB-SMMA;ATIVO
1767;ACADEMIA DA RUA DA PASSAGEM;;ACADEMIA A CÉU ABERTO;RUA;DA PASSAGEM;;;MARÇOLA;FINAL DA RUA;POINT (613983.0 7794613.0);SMEL;ATIVO
1604;ACADEMIA DO BECO CENTRAL;ACADEMIA DA PRAÇA SALÃOZINHO;ACADEMIA A CÉU ABERTO;BECO;CENTRAL;;;VILA SANTA ROSA;FINAL DA RUA;POINT (609871.77 7802333.24);SMEL;ATIVO
1231;QUADRA DA RUA FELIPE CAMARÃO;;QUADRA DE FUTSAL;RUA;FELIPE CAMARAO;;;ESPLANADA;ESQUINA RUA FRANCISCO LOBO;POINT (614533.51 7798196.59);SMEL;ATIVO
1683;ACADEMIA DA RUA PADRE ANTONIO DO PRADO;ACADEMIA DA PAROQUIA NOSSA SENHORA DAS GRAÇAS;ACADEMIA A CÉU ABERTO;RUA;PADRE ANTONIO DO PRADO;;;CONJUNTO JATOBÁ;ESQUINA RUA OTAVIANO RODRIGUES DE SOUZA;POINT (600237.17 7787775.05);SMEL;ATIVO
1687;ACADEMIA DO BECO DAS ANTENAS;ACADEMIA DA RUA DAS ANTENAS;ACADEMIA A CÉU ABERTO;BECO;DAS ANTENAS;;;VILA MANGUEIRAS;ESQUINA RUA GERALDO ROSA FILHO;POINT (600717.0 7786513.0);SMEL;ATIVO
1533;ACADEMIA DA RUA ARTHUR DE SÁ;;ACADEMIA A CÉU ABERTO;RUA;ARTUR DE SA;;;UNIÃO;ESQUINA RUA NELSON;POINT (612382.75 7801379.98);SMEL;ATIVO
2289;CAMPO DO UNIÃO;CAMPO DA RUA ARTHUR DE SÁ;CAMPO DE FUTEBOL SOCIETY;RUA;ARTUR DE SA;;;UNIÃO;ESQUINA RUA NELSON;POINT (612380.17 7801359.90);SMEL;ATIVO
1464;ACADEMIA DA RUA ASTOLFO DUTRA;;ACADEMIA A CÉU ABERTO;RUA;ASTOLFO DUTRA;;;ALTO VERA CRUZ;FINAL DA RUA;POINT (616369.84 7798526.62);SMEL;ATIVO
3114;ACADEMIA DA RUA JANAITIBA;;ACADEMIA A CÉU ABERTO;RUA;JANAITIBA;;;SÃO GERALDO;ESQUINA RUA JANAITIBA COM  RUA SOUZA AGUIAR;POINT (615243.75 7798873.48);SMEL;ATIVO
3115;QUADRA DA RUA JANAITIBA;;QUADRA POLIESPORTIVA;RUA;JANAITIBA;;;SÃO GERALDO;ESQUINA RUA JANAITIBA COM RUA SOUZA AGUIAR;POINT (615220.79 7798879.64);SMEL;ATIVO
1649;ACADEMIA DA RUA INDEPENDÊNCIA;;ACADEMIA A CÉU ABERTO;RUA;INDEPENDENCIA;;;CABANA DO PAI TOMÁS;ESQUINA RUA QUATRO MIL QUATROCENTOS E QUATORZE;POINT (604631.18 7794156.61);SMEL;ATIVO
1303;CAMPO DOS COROAS;;CAMPO DE FUTEBOL;RUA;DA PAZ;;;CALIFÓRNIA;ESQUINA RUA JAIR HIGINO MOREIRA;POINT (603831.62 7797940.42);SLU;ATIVO
1447;ACADEMIA DA PRAÇA PADRE LEO VERHEYEN;ACADEMIA DA PRAÇA PEDRO LESSA;ACADEMIA A CÉU ABERTO;PRACA;PADRE LEO VERHEYEN;;;VERA CRUZ;ESQUINA RUA CONDE D'EU;POINT (615489.35 7797862.19);SMEL;ATIVO
1750;ACADEMIA DA PRAÇA NOVA YORK;;ACADEMIA A CÉU ABERTO;PRACA;NOVA YORK;;;SION;ESQUINA RUA WASHINGTON;POINT (611695.58 7793416.19);SMEL;ATIVO
1634;ACADEMIA DA PRAÇA SÃO DIMAS;;ACADEMIA A CÉU ABERTO;PRACA;SAO DIMAS;;;;ESQUINA AVENIDA SERRANA;POINT (603485.22 7801439.73);SMEL;ATIVO
1265;CAMPO SÃO JOSÉ OPERÁRIO;PARQUE DONA CLARA;CAMPO DE FUTEBOL;RUA;MINISTRO OROZIMBO NONATO;470.0;;DONA CLARA; ;POINT (611248.15 7803897.43);FPMZB-SMMA;ATIVO
1615;ACADEMIA DO PARQUE LAGOA DO NADO;;ACADEMIA A CÉU ABERTO;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608843.0 7806693.0);FPMZB-SMMA;ATIVO
1962;QUADRA DO PARQUE LAGOA DO NADO 1;;QUADRA POLIESPORTIVA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608744.98 7806819.50);FPMZB-SMMA;ATIVO
1963;QUADRA DO PARQUE LAGOA DO NADO 2;;QUADRA DE TÊNIS;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608763.32 7806835.59);FPMZB-SMMA;ATIVO
1964;QUADRA DO PARQUE LAGOA DO NADO 3;;QUADRA DE PETECA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608780.81 7806779.16);FPMZB-SMMA;ATIVO
1965;QUADRA DO PARQUE LAGOA DO NADO 4;;QUADRA DE PETECA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608786.73 7806771.82);FPMZB-SMMA;ATIVO
1966;QUADRA DO PARQUE LAGOA DO NADO 5;;QUADRA DE PETECA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608792.66 7806764.48);FPMZB-SMMA;ATIVO
1967;QUADRA DO PARQUE LAGOA DO NADO 6;;QUADRA DE PETECA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608799.15 7806757.71);FPMZB-SMMA;ATIVO
1968;PISTA DE SKATE DO PARQUE LAGOA DO NADO;;PISTA DE SKATE;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608788.71 7806805.40);FPMZB-SMMA;ATIVO
1511;ACADEMIA DO PARQUE RENATO AZEREDO;;ACADEMIA A CÉU ABERTO;RUA;ANTONIO PEREGRINO NASCIMENTO;215.0;;PALMARES; ;POINT (611627.33 7802047.45);FPMZB-SMMA;ATIVO
1314;QUADRA DO PARQUE RENATO AZEREDO;;QUADRA POLIESPORTIVA;RUA;ANTONIO PEREGRINO NASCIMENTO;215.0;;PALMARES; ;POINT (611641.48 7802046.14);FPMZB-SMMA;ATIVO
2726;QUADRA DA RUA JOÃO CARVALHAES DE PAIVA PPL;;QUADRA RECREATIVA;RUA;DOUTOR JOAO CARVALHAES DE PAIVA;203.0;A;PEDREIRA PRADO LOPES; ;POINT (610025.22 7798793.88);SMEL;ATIVO
1972;QUADRA DO PARQUE MUNICIPAL CÁSSIA ELLER;PRAÇA 1.048;QUADRA POLIESPORTIVA;RUA;SILVIO PEREIRA BATISTA;125.0;;PAQUETÁ; ;POINT (605534.68 7801163.01);FPMZB-SMMA;ATIVO
1973;CAMPO DO PARQUE MUNICIPAL CÁSSIA ELLER;PRAÇA 1.048;CAMPO DE FUTEBOL SOCIETY;RUA;SILVIO PEREIRA BATISTA;125.0;;PAQUETÁ; ;POINT (605542.38 7801131.10);FPMZB-SMMA;ATIVO
1277;QUADRA DA VILA OESTE;;QUADRA DE FUTSAL;RUA;AIDA SOUZA CASTRO;255.0;;OESTE; ;POINT (604112.43 7794830.93);SMEL;ATIVO
1354;QUADRA DO CONJUNTO ÁTILA DE PAIVA;;QUADRA POLIESPORTIVA;AVENIDA;DO CANAL;38.0;;ÁTILA DE PAIVA; ;POINT (601585.40 7790836.68);SMEL;ATIVO
1540;ACADEMIA DO CRAS PROVIDÊNCIA;;ACADEMIA A CÉU ABERTO;RUA;SAO SEBASTIAO;140.0;;MINASLÂNDIA; ;POINT (611961.0 7804421.0);SMASAC;ATIVO
1942;QUADRA DO CRAS PROVIDÊNCIA 1;BH CIDADANIA PROVIDÊNCIA;QUADRA POLIESPORTIVA;RUA;SAO SEBASTIAO;140.0;;MINASLÂNDIA; ;POINT (611966.39 7804392.57);SMASAC;ATIVO
1943;QUADRA DO CRAS PROVIDÊNCIA 2;BH CIDADANIA PROVIDÊNCIA;QUADRA POLIESPORTIVA;RUA;SAO SEBASTIAO;140.0;;MINASLÂNDIA; ;POINT (611985.29 7804393.08);SMASAC;ATIVO
1944;CAMPO DO CRAS PROVIDÊNCIA;CAMPO DO PROVIDÊNCIA;CAMPO DE FUTEBOL;RUA;SAO SEBASTIAO;140.0;;MINASLÂNDIA; ;POINT (612049.67 7804410.90);SMEL;ATIVO
